order_id,region,product,sales_rep,channel,quantity_sold,unit_price,order_date,total_sale,discount_percent,discount_value,net_sale,profit
1456,East,Tablet,Alice,Retail Store,5,823.42,2023-06-12,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1457,South,Smartwatch,Alice,Online,6,823.42,2023-06-28,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1458,West,Smartwatch,Charlie,Retail Store,7,823.42,2023-02-06,5763.94,0,0.0,5763.94,801.715637328687
1459,East,Smartphone,Fiona,Online,5,823.42,2023-04-29,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1460,East,Laptop,Ethan,Online,9,823.42,2023-02-26,7410.78,0,0.0,7410.78,1030.777247994026
1461,South,Tablet,Ethan,Retail Store,1,823.42,2023-01-08,823.42,0,0.0,823.42,114.53080533266957
1462,North,Smartphone,Alice,Online,7,823.42,2023-04-05,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1463,South,Laptop,Bob,Online,7,823.42,2023-04-27,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1464,North,Monitor,Fiona,Online,4,823.42,2023-04-20,3293.68,0,0.0,3293.68,458.1232213306783
1465,West,Headphones,Diana,Retail Store,9,823.42,2023-01-20,7410.78,15,1111.617,6299.163,876.1606607949223
1466,East,Smartwatch,Bob,Online,5,823.42,2023-05-04,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1467,West,Monitor,Bob,Online,4,823.42,2023-02-22,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1468,North,Laptop,Fiona,Retail Store,7,823.42,2023-04-29,5763.94,0,0.0,5763.94,801.715637328687
1469,North,Monitor,Alice,Retail Store,4,823.42,2023-01-12,3293.68,0,0.0,3293.68,458.1232213306783
1470,West,Headphones,Alice,Retail Store,3,823.42,2023-06-26,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1471,North,Laptop,Alice,Online,9,823.42,2023-01-17,7410.78,5,370.539,7040.241,979.2383855943249
1472,West,Monitor,Alice,Online,8,823.42,2023-03-05,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1473,East,Smartwatch,Ethan,Online,1,823.42,2023-02-11,823.42,5,41.17099999999999,782.249,108.8042650660361
1474,West,Smartwatch,Alice,Retail Store,7,823.42,2023-04-04,5763.94,20,1152.7879999999998,4611.152,641.3725098629496
1475,East,Smartphone,Ethan,Online,9,823.42,2023-06-06,7410.78,0,0.0,7410.78,1030.777247994026
1476,West,Monitor,Ethan,Online,8,823.42,2023-05-27,6587.36,0,0.0,6587.36,916.2464426613566
1477,North,Tablet,Alice,Retail Store,8,823.42,2023-01-11,6587.36,0,0.0,6587.36,916.2464426613566
1478,West,Monitor,Charlie,Retail Store,6,823.42,2023-04-08,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1479,North,Laptop,Diana,Retail Store,4,823.42,2023-06-27,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1480,West,Laptop,Bob,Retail Store,8,823.42,2023-03-12,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1481,West,Monitor,Ethan,Retail Store,3,823.42,2023-04-18,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1482,South,Headphones,Fiona,Online,9,823.42,2023-02-27,7410.78,20,1482.156,5928.624,824.6217983952209
1483,North,Smartwatch,Fiona,Retail Store,2,823.42,2023-02-03,1646.84,15,247.02599999999998,1399.8139999999999,194.70236906553825
1484,South,Laptop,Diana,Online,2,823.42,2023-01-20,1646.84,0,0.0,1646.84,229.06161066533915
1485,North,Smartwatch,Fiona,Online,7,823.42,2023-02-19,5763.94,0,0.0,5763.94,801.715637328687
1486,South,Laptop,Charlie,Retail Store,4,823.42,2023-04-12,3293.68,0,0.0,3293.68,458.1232213306783
1487,East,Smartphone,Fiona,Retail Store,8,823.42,2023-05-18,6587.36,0,0.0,6587.36,916.2464426613566
1488,West,Tablet,Bob,Retail Store,9,823.42,2023-06-09,7410.78,0,0.0,7410.78,1030.777247994026
1489,North,Laptop,Bob,Online,7,823.42,2023-02-21,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1490,North,Smartwatch,Ethan,Retail Store,5,823.42,2023-01-15,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1491,West,Smartphone,Alice,Retail Store,8,823.42,2023-03-25,6587.36,0,0.0,6587.36,916.2464426613566
1492,North,Laptop,Charlie,Retail Store,4,823.42,2023-05-11,3293.68,20,658.7359999999999,2634.944,366.49857706454264
1493,North,Headphones,Ethan,Retail Store,2,823.42,2023-02-06,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1494,South,Tablet,Charlie,Retail Store,6,823.42,2023-05-06,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1495,North,Laptop,Alice,Online,9,823.42,2023-02-09,7410.78,0,0.0,7410.78,1030.777247994026
1496,East,Smartphone,Fiona,Online,1,823.42,2023-03-13,823.42,0,0.0,823.42,114.53080533266957
1497,East,Headphones,Fiona,Online,7,823.42,2023-02-09,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1498,West,Monitor,Alice,Retail Store,9,823.42,2023-02-25,7410.78,0,0.0,7410.78,1030.777247994026
1499,North,Smartphone,Ethan,Retail Store,9,823.42,2023-05-31,7410.78,0,0.0,7410.78,1030.777247994026
1500,West,Smartphone,Alice,Retail Store,3,823.42,2023-04-14,2470.2599999999998,10,247.02599999999998,2223.234,309.23317439820784
1501,East,Headphones,Diana,Online,5,823.42,2023-05-19,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1502,North,Smartphone,Bob,Retail Store,8,823.42,2023-04-20,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1503,North,Headphones,Ethan,Retail Store,8,823.42,2023-05-16,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1504,West,Laptop,Charlie,Retail Store,4,823.42,2023-04-03,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1505,East,Headphones,Diana,Online,1,823.42,2023-04-04,823.42,0,0.0,823.42,114.53080533266957
1506,North,Headphones,Ethan,Retail Store,1,823.42,2023-02-25,823.42,0,0.0,823.42,114.53080533266957
1507,West,Tablet,Alice,Online,4,823.42,2023-03-01,3293.68,0,0.0,3293.68,458.1232213306783
1508,East,Headphones,Alice,Retail Store,6,823.42,2023-05-18,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1509,West,Headphones,Alice,Online,8,823.42,2023-02-08,6587.36,20,1317.4719999999998,5269.888,732.9971541290853
1510,South,Monitor,Alice,Online,6,823.42,2023-01-28,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1511,North,Laptop,Charlie,Online,9,823.42,2023-02-18,7410.78,10,741.078,6669.701999999999,927.6995231946235
1512,South,Tablet,Diana,Retail Store,9,823.42,2023-06-13,7410.78,0,0.0,7410.78,1030.777247994026
1513,East,Monitor,Fiona,Retail Store,2,823.42,2023-05-05,1646.84,0,0.0,1646.84,229.06161066533915
1514,South,Smartwatch,Bob,Online,1,823.42,2023-01-13,823.42,0,0.0,823.42,114.53080533266957
1515,South,Laptop,Charlie,Online,2,823.42,2023-02-05,1646.84,0,0.0,1646.84,229.06161066533915
1516,East,Laptop,Charlie,Retail Store,5,823.42,2023-04-11,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1517,West,Smartwatch,Fiona,Retail Store,4,823.42,2023-01-26,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1518,South,Headphones,Fiona,Online,4,823.42,2023-03-27,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1519,West,Monitor,Bob,Retail Store,9,823.42,2023-01-04,7410.78,5,370.539,7040.241,979.2383855943249
1520,South,Smartphone,Bob,Retail Store,8,823.42,2023-03-23,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1521,West,Tablet,Fiona,Retail Store,6,823.42,2023-06-15,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1522,East,Smartphone,Alice,Retail Store,1,823.42,2023-05-07,823.42,0,0.0,823.42,114.53080533266957
1523,South,Smartwatch,Charlie,Online,2,823.42,2023-03-29,1646.84,0,0.0,1646.84,229.06161066533915
1524,East,Laptop,Ethan,Retail Store,6,823.42,2023-05-07,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1525,South,Laptop,Bob,Retail Store,2,823.42,2023-04-30,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1526,East,Tablet,Bob,Online,5,823.42,2023-01-22,4117.099999999999,20,823.4199999999998,3293.6799999999994,458.12322133067823
1527,East,Laptop,Fiona,Online,5,823.42,2023-05-10,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1528,South,Laptop,Diana,Retail Store,6,823.42,2023-01-31,4940.5199999999995,15,741.0779999999999,4199.442,584.1071071966148
1529,South,Tablet,Ethan,Retail Store,6,823.42,2023-04-29,4940.5199999999995,15,741.0779999999999,4199.442,584.1071071966148
1530,South,Monitor,Ethan,Retail Store,6,823.42,2023-01-11,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1531,North,Monitor,Bob,Retail Store,2,823.42,2023-02-15,1646.84,0,0.0,1646.84,229.06161066533915
1532,West,Tablet,Alice,Online,3,823.42,2023-04-06,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1533,North,Smartwatch,Diana,Online,6,823.42,2023-01-10,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1534,North,Laptop,Ethan,Online,8,823.42,2023-06-17,6587.36,0,0.0,6587.36,916.2464426613566
1535,East,Laptop,Bob,Retail Store,1,823.42,2023-05-08,823.42,10,82.34199999999998,741.078,103.07772479940262
1536,South,Smartwatch,Ethan,Retail Store,1,823.42,2023-06-01,823.42,0,0.0,823.42,114.53080533266957
1537,West,Monitor,Diana,Retail Store,2,823.42,2023-04-09,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1538,East,Headphones,Diana,Retail Store,6,823.42,2023-06-21,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1539,North,Headphones,Charlie,Online,9,823.42,2023-04-22,7410.78,5,370.539,7040.241,979.2383855943249
1540,South,Headphones,Fiona,Online,4,823.42,2023-03-01,3293.68,15,494.05199999999996,2799.6279999999997,389.4047381310765
1541,East,Monitor,Fiona,Retail Store,3,823.42,2023-03-28,2470.2599999999998,15,370.53899999999993,2099.721,292.0535535983074
1542,South,Monitor,Bob,Online,8,823.42,2023-05-25,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1543,East,Smartwatch,Diana,Retail Store,9,823.42,2023-03-06,7410.78,0,0.0,7410.78,1030.777247994026
1544,South,Laptop,Charlie,Retail Store,5,823.42,2023-02-26,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1545,North,Smartwatch,Charlie,Online,9,823.42,2023-04-16,7410.78,0,0.0,7410.78,1030.777247994026
1546,West,Smartwatch,Ethan,Retail Store,2,823.42,2023-01-09,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1547,North,Monitor,Ethan,Retail Store,3,823.42,2023-01-22,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1548,West,Headphones,Charlie,Online,7,823.42,2023-05-21,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1549,South,Smartphone,Ethan,Retail Store,7,823.42,2023-03-30,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1550,East,Laptop,Diana,Retail Store,6,823.42,2023-06-25,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1551,North,Monitor,Alice,Online,6,823.42,2023-01-18,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1552,West,Headphones,Diana,Retail Store,2,823.42,2023-04-25,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1553,North,Smartphone,Charlie,Online,6,823.42,2023-06-17,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1554,West,Smartphone,Charlie,Retail Store,4,823.42,2023-05-25,3293.68,0,0.0,3293.68,458.1232213306783
1555,North,Monitor,Diana,Online,3,823.42,2023-05-23,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1556,West,Tablet,Ethan,Online,2,823.42,2023-04-16,1646.84,20,329.36799999999994,1317.472,183.24928853227132
1557,West,Laptop,Ethan,Online,1,823.42,2023-01-15,823.42,15,123.51299999999999,699.9069999999999,97.35118453276912
1558,South,Smartphone,Fiona,Retail Store,5,823.42,2023-03-04,4117.099999999999,20,823.4199999999998,3293.6799999999994,458.12322133067823
1559,West,Monitor,Charlie,Online,2,823.42,2023-06-16,1646.84,20,329.36799999999994,1317.472,183.24928853227132
1560,South,Monitor,Bob,Online,2,823.42,2023-01-13,1646.84,0,0.0,1646.84,229.06161066533915
1561,West,Headphones,Fiona,Online,7,823.42,2023-03-22,5763.94,0,0.0,5763.94,801.715637328687
1562,East,Tablet,Ethan,Online,8,823.42,2023-02-01,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1563,East,Laptop,Diana,Online,8,823.42,2023-05-17,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1564,East,Smartwatch,Ethan,Retail Store,4,823.42,2023-02-09,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1565,West,Headphones,Diana,Retail Store,1,823.42,2023-05-28,823.42,0,0.0,823.42,114.53080533266957
1566,South,Smartphone,Fiona,Retail Store,7,823.42,2023-03-23,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1567,South,Smartphone,Charlie,Retail Store,1,823.42,2023-03-18,823.42,5,41.17099999999999,782.249,108.8042650660361
1568,West,Headphones,Ethan,Retail Store,4,823.42,2023-03-17,3293.68,0,0.0,3293.68,458.1232213306783
1569,East,Monitor,Diana,Retail Store,8,823.42,2023-06-21,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1570,East,Smartphone,Charlie,Retail Store,2,823.42,2023-02-07,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1571,South,Tablet,Bob,Online,6,823.42,2023-03-12,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1572,East,Laptop,Diana,Retail Store,6,823.42,2023-02-17,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1573,North,Tablet,Fiona,Online,9,823.42,2023-01-18,7410.78,10,741.078,6669.701999999999,927.6995231946235
1574,South,Smartphone,Bob,Online,5,823.42,2023-05-24,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1575,East,Smartwatch,Bob,Retail Store,4,823.42,2023-02-08,3293.68,0,0.0,3293.68,458.1232213306783
1576,South,Laptop,Alice,Online,5,823.42,2023-03-30,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1577,North,Laptop,Ethan,Online,5,823.42,2023-03-03,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1578,South,Headphones,Diana,Online,8,823.42,2023-05-21,6587.36,0,0.0,6587.36,916.2464426613566
1579,South,Headphones,Bob,Online,8,823.42,2023-04-19,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1580,South,Smartwatch,Alice,Retail Store,2,823.42,2023-03-22,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1581,South,Monitor,Fiona,Retail Store,7,823.42,2023-05-14,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1582,North,Laptop,Charlie,Retail Store,8,823.42,2023-03-18,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1583,West,Smartwatch,Diana,Retail Store,6,823.42,2023-03-31,4940.5199999999995,10,494.05199999999996,4446.468,618.4663487964157
1584,South,Headphones,Bob,Retail Store,5,823.42,2023-01-14,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1585,South,Headphones,Ethan,Retail Store,9,823.42,2023-04-05,7410.78,0,0.0,7410.78,1030.777247994026
1586,East,Laptop,Alice,Retail Store,3,823.42,2023-02-23,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1587,South,Tablet,Bob,Retail Store,4,823.42,2023-05-12,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1588,East,Smartphone,Ethan,Retail Store,9,823.42,2023-02-08,7410.78,5,370.539,7040.241,979.2383855943249
1589,West,Headphones,Bob,Retail Store,6,823.42,2023-03-13,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1590,North,Monitor,Diana,Online,8,823.42,2023-01-25,6587.36,0,0.0,6587.36,916.2464426613566
1591,North,Monitor,Diana,Retail Store,7,823.42,2023-03-18,5763.94,0,0.0,5763.94,801.715637328687
1592,West,Headphones,Diana,Online,2,823.42,2023-06-09,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1593,North,Tablet,Fiona,Online,3,823.42,2023-06-15,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1594,West,Tablet,Fiona,Online,1,823.42,2023-04-30,823.42,10,82.34199999999998,741.078,103.07772479940262
1595,West,Smartwatch,Alice,Online,9,823.42,2023-02-22,7410.78,0,0.0,7410.78,1030.777247994026
1596,West,Monitor,Diana,Retail Store,7,823.42,2023-06-05,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1597,North,Smartwatch,Ethan,Online,1,823.42,2023-05-11,823.42,20,164.68399999999997,658.736,91.62464426613566
1598,East,Monitor,Bob,Retail Store,3,823.42,2023-05-30,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1599,West,Smartphone,Charlie,Retail Store,4,823.42,2023-04-06,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1600,South,Smartphone,Ethan,Online,4,823.42,2023-06-15,3293.68,0,0.0,3293.68,458.1232213306783
1601,North,Laptop,Fiona,Retail Store,5,823.42,2023-03-13,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1602,West,Smartwatch,Fiona,Online,3,823.42,2023-03-03,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1603,West,Headphones,Ethan,Online,3,823.42,2023-01-06,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1604,South,Smartwatch,Fiona,Retail Store,1,823.42,2023-02-01,823.42,5,41.17099999999999,782.249,108.8042650660361
1605,East,Headphones,Diana,Retail Store,7,823.42,2023-04-09,5763.94,15,864.5909999999999,4899.349,681.458291729384
1606,East,Tablet,Alice,Online,1,823.42,2023-05-18,823.42,0,0.0,823.42,114.53080533266957
1607,East,Smartwatch,Bob,Retail Store,2,823.42,2023-05-11,1646.84,0,0.0,1646.84,229.06161066533915
1608,West,Tablet,Alice,Retail Store,4,823.42,2023-03-17,3293.68,15,494.05199999999996,2799.6279999999997,389.4047381310765
1609,West,Smartphone,Bob,Retail Store,4,823.42,2023-06-26,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1610,West,Smartphone,Bob,Online,5,823.42,2023-02-28,4117.099999999999,15,617.5649999999999,3499.5349999999994,486.75592266384564
1611,North,Laptop,Alice,Online,2,823.42,2023-01-31,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1612,South,Smartwatch,Ethan,Retail Store,4,823.42,2023-04-03,3293.68,15,494.05199999999996,2799.6279999999997,389.4047381310765
1613,West,Tablet,Bob,Retail Store,1,823.42,2023-03-10,823.42,5,41.17099999999999,782.249,108.8042650660361
1614,South,Headphones,Alice,Retail Store,2,823.42,2023-02-21,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1615,South,Smartphone,Bob,Retail Store,1,823.42,2023-03-30,823.42,20,164.68399999999997,658.736,91.62464426613566
1616,East,Smartphone,Charlie,Retail Store,4,823.42,2023-05-07,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1617,North,Headphones,Ethan,Online,4,823.42,2023-06-18,3293.68,0,0.0,3293.68,458.1232213306783
1618,West,Tablet,Diana,Retail Store,7,823.42,2023-01-31,5763.94,0,0.0,5763.94,801.715637328687
1619,East,Tablet,Bob,Online,9,823.42,2023-03-25,7410.78,0,0.0,7410.78,1030.777247994026
1620,East,Smartwatch,Charlie,Retail Store,9,823.42,2023-05-07,7410.78,0,0.0,7410.78,1030.777247994026
1621,West,Smartwatch,Diana,Online,5,823.42,2023-05-30,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1622,South,Monitor,Diana,Retail Store,1,823.42,2023-05-12,823.42,5,41.17099999999999,782.249,108.8042650660361
1623,East,Monitor,Bob,Online,1,823.42,2023-01-13,823.42,5,41.17099999999999,782.249,108.8042650660361
1624,South,Laptop,Alice,Retail Store,6,823.42,2023-02-14,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1625,North,Smartphone,Bob,Online,2,823.42,2023-05-07,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1626,South,Smartwatch,Charlie,Online,8,823.42,2023-06-19,6587.36,0,0.0,6587.36,916.2464426613566
1627,North,Tablet,Diana,Online,9,823.42,2023-04-24,7410.78,0,0.0,7410.78,1030.777247994026
1628,South,Headphones,Bob,Online,4,823.42,2023-06-26,3293.68,0,0.0,3293.68,458.1232213306783
1629,East,Tablet,Alice,Online,5,823.42,2023-01-20,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1630,East,Smartphone,Bob,Online,8,823.42,2023-03-22,6587.36,0,0.0,6587.36,916.2464426613566
1631,North,Monitor,Ethan,Retail Store,3,823.42,2023-06-13,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1632,West,Tablet,Alice,Online,5,823.42,2023-05-09,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1633,North,Laptop,Charlie,Retail Store,3,823.42,2023-05-23,2470.2599999999998,15,370.53899999999993,2099.721,292.0535535983074
1634,North,Smartphone,Diana,Retail Store,3,823.42,2023-01-17,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1635,South,Monitor,Bob,Retail Store,3,823.42,2023-06-01,2470.2599999999998,10,247.02599999999998,2223.234,309.23317439820784
1636,South,Headphones,Alice,Retail Store,7,823.42,2023-02-27,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1637,North,Monitor,Ethan,Retail Store,7,823.42,2023-03-13,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1638,East,Laptop,Alice,Online,7,823.42,2023-04-19,5763.94,20,1152.7879999999998,4611.152,641.3725098629496
1639,South,Smartphone,Fiona,Online,8,823.42,2023-01-23,6587.36,0,0.0,6587.36,916.2464426613566
1640,West,Headphones,Ethan,Online,5,823.42,2023-06-23,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1641,South,Laptop,Charlie,Retail Store,5,823.42,2023-03-13,4117.099999999999,15,617.5649999999999,3499.5349999999994,486.75592266384564
1642,South,Monitor,Diana,Online,4,823.42,2023-01-08,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1643,West,Laptop,Charlie,Online,7,823.42,2023-02-28,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1644,North,Smartphone,Bob,Online,4,823.42,2023-04-21,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1645,West,Smartwatch,Alice,Online,2,823.42,2023-01-13,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1646,North,Laptop,Fiona,Online,4,823.42,2023-06-16,3293.68,20,658.7359999999999,2634.944,366.49857706454264
1647,North,Laptop,Ethan,Retail Store,8,823.42,2023-06-05,6587.36,20,1317.4719999999998,5269.888,732.9971541290853
1648,North,Monitor,Ethan,Online,9,823.42,2023-01-16,7410.78,10,741.078,6669.701999999999,927.6995231946235
1649,West,Monitor,Alice,Retail Store,3,823.42,2023-04-29,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1650,North,Headphones,Fiona,Retail Store,7,823.42,2023-01-02,5763.94,15,864.5909999999999,4899.349,681.458291729384
1651,East,Monitor,Alice,Retail Store,9,823.42,2023-05-25,7410.78,0,0.0,7410.78,1030.777247994026
1652,West,Tablet,Bob,Retail Store,4,823.42,2023-01-30,3293.68,0,0.0,3293.68,458.1232213306783
1653,East,Smartphone,Charlie,Retail Store,3,823.42,2023-04-13,2470.2599999999998,15,370.53899999999993,2099.721,292.0535535983074
1654,North,Smartphone,Ethan,Online,5,823.42,2023-01-13,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1655,South,Smartwatch,Bob,Online,1,823.42,2023-04-06,823.42,0,0.0,823.42,114.53080533266957
1656,North,Smartwatch,Charlie,Online,3,823.42,2023-04-04,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1657,East,Smartphone,Bob,Retail Store,8,823.42,2023-03-23,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1658,East,Smartwatch,Fiona,Online,8,823.42,2023-01-13,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1659,West,Headphones,Ethan,Online,4,823.42,2023-06-20,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1660,South,Monitor,Alice,Retail Store,2,823.42,2023-04-04,1646.84,0,0.0,1646.84,229.06161066533915
1661,West,Smartphone,Alice,Retail Store,8,823.42,2023-05-29,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1662,East,Smartwatch,Charlie,Retail Store,8,823.42,2023-04-22,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1663,North,Smartphone,Diana,Retail Store,4,823.42,2023-02-24,3293.68,0,0.0,3293.68,458.1232213306783
1664,South,Tablet,Fiona,Online,3,823.42,2023-03-22,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1665,North,Laptop,Charlie,Retail Store,2,823.42,2023-06-17,1646.84,0,0.0,1646.84,229.06161066533915
1666,North,Monitor,Diana,Retail Store,9,823.42,2023-04-26,7410.78,20,1482.156,5928.624,824.6217983952209
1667,South,Smartphone,Bob,Online,1,823.42,2023-05-23,823.42,10,82.34199999999998,741.078,103.07772479940262
1668,West,Laptop,Fiona,Online,7,823.42,2023-06-29,5763.94,20,1152.7879999999998,4611.152,641.3725098629496
1669,North,Smartwatch,Bob,Retail Store,5,823.42,2023-04-18,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1670,East,Laptop,Ethan,Online,8,823.42,2023-02-22,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1671,North,Monitor,Fiona,Retail Store,4,823.42,2023-05-08,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1672,South,Smartphone,Diana,Retail Store,7,823.42,2023-06-29,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1673,South,Tablet,Ethan,Online,5,823.42,2023-06-07,4117.099999999999,20,823.4199999999998,3293.6799999999994,458.12322133067823
1674,South,Smartwatch,Alice,Online,5,823.42,2023-06-10,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1675,West,Smartphone,Diana,Retail Store,9,823.42,2023-02-26,7410.78,0,0.0,7410.78,1030.777247994026
1676,North,Monitor,Charlie,Retail Store,9,823.42,2023-02-21,7410.78,10,741.078,6669.701999999999,927.6995231946235
1677,West,Smartwatch,Alice,Retail Store,9,823.42,2023-05-17,7410.78,10,741.078,6669.701999999999,927.6995231946235
1678,West,Headphones,Alice,Online,6,823.42,2023-04-21,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1679,South,Laptop,Charlie,Retail Store,6,823.42,2023-01-01,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1680,South,Monitor,Fiona,Retail Store,5,823.42,2023-02-13,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1681,West,Headphones,Alice,Retail Store,9,823.42,2023-03-16,7410.78,0,0.0,7410.78,1030.777247994026
1682,North,Smartphone,Diana,Retail Store,8,823.42,2023-04-08,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1683,East,Tablet,Ethan,Retail Store,7,823.42,2023-01-09,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1684,West,Smartwatch,Alice,Online,7,823.42,2023-02-01,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
